Project,Category,File,Path,type,wordcount,topic,tutorial,pageNumber,language
Governance,Docs-Concepts,weight.json,Projects/Governance/Schemas/Docs-Concepts/W/Weight/Weight/weight.json,Weight,81,none,none,none,RU 
Governance,Docs-Concepts,liquid-democracy.json,Projects/Governance/Schemas/Docs-Concepts/L/Liquid/Liquid-Democracy/liquid-democracy.json,Liquid Democracy,100,none,none,none,RU 
Governance,Docs-Concepts,direct-proportion.json,Projects/Governance/Schemas/Docs-Concepts/D/Direct/Direct-Proportion/direct-proportion.json,Direct Proportion,81,none,none,none,
Governance,Docs-Concepts,distribution-event.json,Projects/Governance/Schemas/Docs-Concepts/D/Distribution/Distribution-Event/distribution-event.json,Distribution Event,132,none,none,none,ES 
Governance,Docs-Concepts,delegate-power.json,Projects/Governance/Schemas/Docs-Concepts/D/Delegate/Delegate-Power/delegate-power.json,Delegate Power,69,none,none,none,
Governance,Docs-Concepts,delegation-power.json,Projects/Governance/Schemas/Docs-Concepts/D/Delegation/Delegation-Power/delegation-power.json,Delegation Power,62,none,none,none,
Governance,Docs-Concepts,project-definition-hierarchies.json,Projects/Governance/Schemas/Docs-Concepts/P/Project/Project-Definition-Hierarchies/project-definition-hierarchies.json,Project Definition Hierarchies,63,none,none,none,
Governance,Docs-Concepts,mentorship-power.json,Projects/Governance/Schemas/Docs-Concepts/M/Mentorship/Mentorship-Power/mentorship-power.json,Mentorship Power,62,none,none,none,
Governance,Docs-Concepts,community-mods.json,Projects/Governance/Schemas/Docs-Concepts/C/Community/Community-Mods/community-mods.json,Community Mods,113,none,none,none,ES RU 
Governance,Docs-Concepts,contribution-claims.json,Projects/Governance/Schemas/Docs-Concepts/C/Contribution/Contribution-Claims/contribution-claims.json,Contribution Claims,75,none,none,none,ES 
Governance,Docs-Concepts,claim-power.json,Projects/Governance/Schemas/Docs-Concepts/C/Claims/Claims-Power/claim-power.json,Claim Power,79,none,none,none,
Governance,Docs-Concepts,claims-folder.json,Projects/Governance/Schemas/Docs-Concepts/C/Claims/Claims-Folder/claims-folder.json,Claims Folder,219,none,none,none,ES RU 
Governance,Docs-Concepts,claim-support-power.json,Projects/Governance/Schemas/Docs-Concepts/C/Claim/Claim-Support-Power/claim-support-power.json,Claim Support Power,77,none,none,none,ES RU 
Governance,Docs-Concepts,claim-votes.json,Projects/Governance/Schemas/Docs-Concepts/C/Claim/Claim-Votes/claim-votes.json,Claim Votes,84,none,none,none,ES RU 
Governance,Docs-Concepts,claim-power.json,Projects/Governance/Schemas/Docs-Concepts/C/Claim/Claim-Power/claim-power.json,Claim Power,79,none,none,none,RU 
Governance,Docs-Concepts,claim.json,Projects/Governance/Schemas/Docs-Concepts/C/Claim/Claim/claim.json,Claim,286,none,none,none,ES 
Governance,Docs-Concepts,support-power.json,Projects/Governance/Schemas/Docs-Concepts/S/Support/Support-Power/support-power.json,Support Power,62,none,none,none,
Governance,Docs-Concepts,staking-power.json,Projects/Governance/Schemas/Docs-Concepts/S/Staking/Staking-Power/staking-power.json,Staking Power,61,none,none,none,
Governance,Docs-Concepts,superalgos-pools.json,Projects/Governance/Schemas/Docs-Concepts/S/,Superalgos Pools,115,none,none,none,ES RU 
Governance,Docs-Concepts,telegram-groups.json,Projects/Governance/Schemas/Docs-Concepts/T/Telegram/Telegram-Groups/telegram-groups.json,Telegram Groups,690,none,none,none,DE 
Governance,Docs-Concepts,treasury-account.json,Projects/Governance/Schemas/Docs-Concepts/T/Treasury/Treasury-Account/treasury-account.json,Treasury Account,48,none,none,none,RU 
Governance,Docs-Concepts,token-rewards.json,Projects/Governance/Schemas/Docs-Concepts/T/Token/Token-Rewards/token-rewards.json,Token Rewards,85,none,none,none,ES RU 
Governance,Docs-Concepts,token-power-flows.json,Projects/Governance/Schemas/Docs-Concepts/T/Token/Token-Power-Flows/token-power-flows.json,Token Power Flows,384,none,none,none,RU TR 
Governance,Docs-Concepts,token-power.json,Projects/Governance/Schemas/Docs-Concepts/T/Token/Token-Power/token-power.json,Token Power,77,none,none,none,ES RU TR 
Governance,Docs-Concepts,bonus-pool.json,Projects/Governance/Schemas/Docs-Concepts/B/Bonus/Bonus-Pool/bonus-pool.json,Bonus Pool,96,none,none,none,ES 
Governance,Docs-Concepts,voting-power.json,Projects/Governance/Schemas/Docs-Concepts/V/Voting/Voting-Power/voting-power.json,Voting Power,69,none,none,none,RU 
Governance,Docs-Concepts,referral-power.json,Projects/Governance/Schemas/Docs-Concepts/R/Referral/Referral-Power/referral-power.json,Referral Power,62,none,none,none,DE 
Governance,Docs-Concepts,rule-of-three.json,Projects/Governance/Schemas/Docs-Concepts/R/Rule/Rule-of-Three/rule-of-three.json,Rule of Three,85,none,none,none,
Governance,Docs-Concepts,reputation.json,Projects/Governance/Schemas/Docs-Concepts/R/Reputation/Reputation/reputation.json,Reputation,556,none,none,none,ES RU 
Governance,Docs-Concepts,reputation-power.json,Projects/Governance/Schemas/Docs-Concepts/R/Reputation/Reputation-Power/reputation-power.json,Reputation Power,69,none,none,none,RU 
Governance,Docs-Concepts,reusable-governance-snippets.json,Projects/Governance/Schemas/Docs-Concepts/R/Reusable/Reusable-Governance-Snippets/reusable-governance-snippets.json,Reusable Governance Snippets,504,none,none,none,RU DE ES 
Governance,Docs-Concepts,rewards-pool.json,Projects/Governance/Schemas/Docs-Concepts/R/Rewards/Rewards-Pool/rewards-pool.json,Rewards Pool,106,none,none,none,ES 
Governance,Docs-Concepts,user-profile-votes.json,Projects/Governance/Schemas/Docs-Concepts/U/User/User-Profile-Votes/user-profile-votes.json,User Profile Votes,53,none,none,none,RU 
Governance,Docs-Concepts,incoming-power.json,Projects/Governance/Schemas/Docs-Concepts/I/Incoming/Incoming-Power/incoming-power.json,Incoming Power,80,none,none,none,
Governance,Docs-Topics,gov-commands-errors-001-gov-error-pull-requests-not-processed.json,Projects/Governance/Schemas/Docs-Topics/G/Gov/Gov-Commands-Errors/gov-commands-errors-001-gov-error-pull-requests-not-processed.json,Gov Error - Pull Requests Not Processed,147,Gov Commands Errors,none,1,DE 
Governance,Docs-Topics,gov-commands-errors-003-gov-error-pay-failed.json,Projects/Governance/Schemas/Docs-Topics/G/Gov/Gov-Commands-Errors/gov-commands-errors-003-gov-error-pay-failed.json,Gov Error - Pay Failed,144,Gov Commands Errors,none,3,
Governance,Docs-Topics,gov-commands-errors-002-gov-error-github-credentials-missing.json,Projects/Governance/Schemas/Docs-Topics/G/Gov/Gov-Commands-Errors/gov-commands-errors-002-gov-error-github-credentials-missing.json,Gov Error - Github Credentials Missing,203,Gov Commands Errors,none,2,DE 
Governance,Docs-Topics,gov-commands-messages-002-gov-message-processing-pull-requests.json,Projects/Governance/Schemas/Docs-Topics/G/Gov/Gov-Commands-Messages/gov-commands-messages-002-gov-message-processing-pull-requests.json,Gov Message - Processing Pull Requests,68,Gov Commands Messages,none,2,DE 
Governance,Docs-Topics,gov-commands-messages-007-gov-message-starting-automated-user-profile-contribution.json,Projects/Governance/Schemas/Docs-Topics/G/Gov/Gov-Commands-Messages/gov-commands-messages-007-gov-message-starting-automated-user-profile-contribution.json,Gov Message - Starting Automated User Profile Contribution,122,Gov Commands Messages,none,7,ID DE 
Governance,Docs-Topics,gov-commands-messages-001-gov-message-pull-requests-processed.json,Projects/Governance/Schemas/Docs-Topics/G/Gov/Gov-Commands-Messages/gov-commands-messages-001-gov-message-pull-requests-processed.json,Gov Message - Pull Requests Processed,35,Gov Commands Messages,none,1,DE 
Governance,Docs-Topics,gov-commands-messages-006-gov-message-automaded-user-profile-contribution-done.json,Projects/Governance/Schemas/Docs-Topics/G/Gov/Gov-Commands-Messages/gov-commands-messages-006-gov-message-automaded-user-profile-contribution-done.json,Gov Message - Automated User Profile Contribute Done,65,Gov Commands Messages,none,6,ID DE TR 
Governance,Docs-Topics,gov-commands-messages-004-gov-message-all-payments-were-sent.json,Projects/Governance/Schemas/Docs-Topics/G/Gov/Gov-Commands-Messages/gov-commands-messages-004-gov-message-all-payments-were-sent.json,Gov Message - All Payments Were Sent,25,Gov Commands Messages,none,4,
Governance,Docs-Topics,gov-commands-messages-003-gov-message-paying-contributors.json,Projects/Governance/Schemas/Docs-Topics/G/Gov/Gov-Commands-Messages/gov-commands-messages-003-gov-message-paying-contributors.json,Gov Message - Paying Contributors,28,Gov Commands Messages,none,3,
Governance,Docs-Topics,gov-commands-messages-005-gov-message-not-all-payments-were-sent.json,Projects/Governance/Schemas/Docs-Topics/G/Gov/Gov-Commands-Messages/gov-commands-messages-005-gov-message-not-all-payments-were-sent.json,Gov Message - Not All Payments Were Sent,40,Gov Commands Messages,none,5,
Governance,Docs-Topics,gov-commands-002-app-pay-command.json,Projects/Governance/Schemas/Docs-Topics/G/Gov/Gov-Commands/gov-commands-002-app-pay-command.json,App Pay Command,44,App Commands,none,2,
Governance,Docs-Topics,gov-commands-001-app-prs-command.json,Projects/Governance/Schemas/Docs-Topics/G/Gov/Gov-Commands/gov-commands-001-app-prs-command.json,App PRs Command,47,App Commands,none,1,
Governance,Docs-Topics,governance-flow-002-token-rewards-and-weight-power-flow.json,Projects/Governance/Schemas/Docs-Topics/G/Governance/Governance-Flow/governance-flow-002-token-rewards-and-weight-power-flow.json,Token Rewards and Weight Power Flow,604,Governance Flow,none,2,ES RU 
Governance,Docs-Topics,governance-flow-001-the-superalgos-meritocracy.json,Projects/Governance/Schemas/Docs-Topics/G/Governance/Governance-Flow/governance-flow-001-the-superalgos-meritocracy.json,The Superalgos Meritocracy,65,Governance Flow,none,1,ES RU 
Governance,Docs-Topics,governance-flow-003-how-claims-are-resolved.json,Projects/Governance/Schemas/Docs-Topics/G/Governance/Governance-Flow/governance-flow-003-how-claims-are-resolved.json,How Claims are Resolved,697,Governance Flow,none,3,ES RU 
Governance,Docs-Topics,governance-workspaces-003-other-governance-workspaces.json,Projects/Governance/Schemas/Docs-Topics/G/Governance/Governance-Workspaces/governance-workspaces-003-other-governance-workspaces.json,Other Governance Workspaces,188,Governance Workspaces,none,3,RU ES 
Governance,Docs-Topics,governance-workspaces-001-governance-workspaces.json,Projects/Governance/Schemas/Docs-Topics/G/Governance/Governance-Workspaces/governance-workspaces-001-governance-workspaces.json,Governance Workspaces,157,Governance Workspaces,none,1,RU 
Governance,Docs-Topics,governance-workspaces-002-token-distribution-superalgos-governance-workspace.json,Projects/Governance/Schemas/Docs-Topics/G/Governance/Governance-Workspaces/governance-workspaces-002-token-distribution-superalgos-governance-workspace.json,Token Distribution Superalgos Governance Workspace,104,Governance Workspaces,none,2,ES RU 
Governance,Docs-Topics,governance-how-to-001-load-a-user-profile.json,Projects/Governance/Schemas/Docs-Topics/G/Governance/Governance-How-To/governance-how-to-001-load-a-user-profile.json,Load a User Profile,288,Governance How To,none,1,ES RU 
Governance,Docs-Topics,governance-definitions-002-pools-hierarchy.json,Projects/Governance/Schemas/Docs-Topics/G/Governance/Governance-Definitions/governance-definitions-002-pools-hierarchy.json,Pools Hierarchy,29,Governance Definitions,none,2,RU ES DE 
Governance,Docs-Topics,governance-definitions-001-introduction-to-governance-definitions.json,Projects/Governance/Schemas/Docs-Topics/G/Governance/Governance-Definitions/governance-definitions-001-introduction-to-governance-definitions.json,Introduction to Governance Definitions,122,Governance Definitions,none,1,ES RU DE 
Governance,Docs-Topics,governance-definitions-005-assets-hierarchy.json,Projects/Governance/Schemas/Docs-Topics/G/Governance/Governance-Definitions/governance-definitions-005-assets-hierarchy.json,Assets Hierarchy,33,Governance Definitions,none,5,
Governance,Docs-Topics,governance-definitions-004-features-hierarchy.json,Projects/Governance/Schemas/Docs-Topics/G/Governance/Governance-Definitions/governance-definitions-004-features-hierarchy.json,Features Hierarchy,28,Governance Definitions,none,4,
Governance,Docs-Topics,governance-definitions-003-positions-hierarchy.json,Projects/Governance/Schemas/Docs-Topics/G/Governance/Governance-Definitions/governance-definitions-003-positions-hierarchy.json,Positions Hierarchy,27,Governance Definitions,none,3,RU 
Governance,Docs-Topics,exchange-listing-requirements-research-001-listing-requirements-research-task.json,Projects/Governance/Schemas/Docs-Topics/E/Exchange/Exchange-Listing-Requirements-Research/exchange-listing-requirements-research-001-listing-requirements-research-task.json,Listing Requirements Research Task,1245,Exchange Listing Requirements Research,none,1,ES RU 
Governance,Docs-Topics,exchange-listing-requirements-research-003-lbank-listing-requirements.json,Projects/Governance/Schemas/Docs-Topics/E/Exchange/Exchange-Listing-Requirements-Research/exchange-listing-requirements-research-003-lbank-listing-requirements.json,LBank Listing Requirements,813,Exchange Listing Requirements Research,none,3,RU ES 
Governance,Docs-Topics,exchange-listing-requirements-research-004-bittrex-global-listing-requirements.json,Projects/Governance/Schemas/Docs-Topics/E/Exchange/Exchange-Listing-Requirements-Research/exchange-listing-requirements-research-004-bittrex-global-listing-requirements.json,Bittrex Global Listing Requirements,703,Exchange Listing Requirements Research,none,4,
Governance,Docs-Topics,exchange-listing-requirements-research-002-probit-global-listing-requirements.json,Projects/Governance/Schemas/Docs-Topics/E/Exchange/Exchange-Listing-Requirements-Research/exchange-listing-requirements-research-002-probit-global-listing-requirements.json,Probit Global Listing Requirements,454,Exchange Listing Requirements Research,none,2,RU 
Governance,Docs-Topics,superalgos-exchanges-001-exchange-asset-bittrex.json,Projects/Governance/Schemas/Docs-Topics/S/,Exchange Asset - Bittrex,30,Superalgos Exchanges,none,1,
Governance,Docs-Topics,superalgos-exchanges-003-exchange-asset-probit.json,Projects/Governance/Schemas/Docs-Topics/S/,Exchange Asset - Probit,107,Superalgos Exchanges,none,3,
Governance,Docs-Topics,superalgos-exchanges-002-exchange-asset-lbank.json,Projects/Governance/Schemas/Docs-Topics/S/,Exchange Asset - LBank,82,Superalgos Exchanges,none,2,
Governance,Docs-Topics,beta-11-claims-001-beta-11-claim-governance-system.json,Projects/Governance/Schemas/Docs-Topics/B/Beta/Beta-11-Claims/beta-11-claims-001-beta-11-claim-governance-system.json,Beta 11 Claim - Governance System,277,Beta 11 Claims,none,1,ES 
Governance,Docs-Topics,beta-10-claims-001-beta-10-claim-api-maps.json,Projects/Governance/Schemas/Docs-Topics/B/Beta/Beta-10-Claims/beta-10-claims-001-beta-10-claim-api-maps.json,Beta 10 Claim - API Maps,388,Beta 10 Claims,none,1,
Governance,Docs-Topics,user-profile-004-the-airdrop-program.json,Projects/Governance/Schemas/Docs-Topics/U/User/User-Profile/user-profile-004-the-airdrop-program.json,The Airdrop Program,40,User Profile,none,4,ES 
Governance,Docs-Topics,user-profile-008-the-support-program.json,Projects/Governance/Schemas/Docs-Topics/U/User/User-Profile/user-profile-008-the-support-program.json,The Support Program,42,User Profile,none,8,RU 
Governance,Docs-Topics,user-profile-002-user-profile-hierarchy.json,Projects/Governance/Schemas/Docs-Topics/U/User/User-Profile/user-profile-002-user-profile-hierarchy.json,User Profile Hierarchy,47,User Profile,none,2,RU ES 
Governance,Docs-Topics,user-profile-013-financial-programs-intro.json,Projects/Governance/Schemas/Docs-Topics/U/User/User-Profile/user-profile-013-financial-programs-intro.json,Financial Programs Intro,20,User Profile,none,13,ES 
Governance,Docs-Topics,user-profile-001-building-your-profile.json,Projects/Governance/Schemas/Docs-Topics/U/User/User-Profile/user-profile-001-building-your-profile.json,Building Your Profile,1221,User Profile,none,1,RU 
Governance,Docs-Topics,user-profile-015-the-delegation-program.json,Projects/Governance/Schemas/Docs-Topics/U/User/User-Profile/user-profile-015-the-delegation-program.json,The Delegation Program,27,User Profile,none,15,RU ES 
Governance,Docs-Topics,user-profile-010-votes-and-claims-programs-intro.json,Projects/Governance/Schemas/Docs-Topics/U/User/User-Profile/user-profile-010-votes-and-claims-programs-intro.json,Votes And Claims Programs Intro,14,User Profile,none,10,ES 
Governance,Docs-Topics,user-profile-003-onboarding-programs-intro.json,Projects/Governance/Schemas/Docs-Topics/U/User/User-Profile/user-profile-003-onboarding-programs-intro.json,Onboarding Programs Intro,22,User Profile,none,3,ES 
Governance,Docs-Topics,user-profile-007-the-referral-program.json,Projects/Governance/Schemas/Docs-Topics/U/User/User-Profile/user-profile-007-the-referral-program.json,The Referral Program,17,User Profile,none,7,ES 
Governance,Docs-Topics,user-profile-012-the-voting-program.json,Projects/Governance/Schemas/Docs-Topics/U/User/User-Profile/user-profile-012-the-voting-program.json,The Voting Program,138,User Profile,none,12,RU 
Governance,Docs-Topics,user-profile-006-community-building-programs-intro.json,Projects/Governance/Schemas/Docs-Topics/U/User/User-Profile/user-profile-006-community-building-programs-intro.json,Community Building Programs Intro,14,User Profile,none,6,ES 
Governance,Docs-Topics,user-profile-005-the-github-program.json,Projects/Governance/Schemas/Docs-Topics/U/User/User-Profile/user-profile-005-the-github-program.json,The Github Program,17,User Profile,none,5,
Governance,Docs-Topics,user-profile-014-the-staking-program.json,Projects/Governance/Schemas/Docs-Topics/U/User/User-Profile/user-profile-014-the-staking-program.json,The Staking Program,13,User Profile,none,14,ES 
Governance,Docs-Topics,user-profile-009-the-mentorship-program.json,Projects/Governance/Schemas/Docs-Topics/U/User/User-Profile/user-profile-009-the-mentorship-program.json,The Mentorship Program,25,User Profile,none,9,RU 
Governance,Docs-Topics,user-profile-011-the-claims-program.json,Projects/Governance/Schemas/Docs-Topics/U/User/User-Profile/user-profile-011-the-claims-program.json,The Claims Program,70,User Profile,none,11,RU 
Governance,Docs-Topics,introduction-to-governance-002-participating-in-governance.json,Projects/Governance/Schemas/Docs-Topics/I/Introduction/Introduction-to-Governance/introduction-to-governance-002-participating-in-governance.json,Participating in Governance,142,Introduction to Governance,none,2,ES RU 
Governance,Docs-Topics,introduction-to-governance-003-governance-programs.json,Projects/Governance/Schemas/Docs-Topics/I/Introduction/Introduction-to-Governance/introduction-to-governance-003-governance-programs.json,Governance Programs,92,Introduction to Governance,none,3,ES RU TR 
Governance,Docs-Topics,introduction-to-governance-001-governance-overview.json,Projects/Governance/Schemas/Docs-Topics/I/Introduction/Introduction-to-Governance/introduction-to-governance-001-governance-overview.json,Governance Overview,590,Introduction to Governance,none,1,ES RU DE 
Governance,Docs-Nodes,github-program.json,Projects/Governance/Schemas/Docs-Nodes/G/Github/Github-Program/github-program.json,Github Program,178,none,none,none,RU DE 
Governance,Docs-Nodes,governance-project.json,Projects/Governance/Schemas/Docs-Nodes/G/Governance/Governance-Project/governance-project.json,Governance Project,50,none,none,none,DE RU ES TR 
Governance,Docs-Nodes,weight-votes-switch.json,Projects/Governance/Schemas/Docs-Nodes/W/Weight/Weight-Votes-Switch/weight-votes-switch.json,Weight Votes Switch,250,none,none,none,RU 
Governance,Docs-Nodes,financial-programs.json,Projects/Governance/Schemas/Docs-Nodes/F/Financial/Financial-Programs/financial-programs.json,Financial Programs,25,none,none,none,RU 
Governance,Docs-Nodes,feature-contribution-claim.json,Projects/Governance/Schemas/Docs-Nodes/F/Feature/Feature-Contribution-Claim/feature-contribution-claim.json,Feature Contribution Claim,53,none,none,none,RU 
Governance,Docs-Nodes,feature-class.json,Projects/Governance/Schemas/Docs-Nodes/F/Feature/Feature-Class/feature-class.json,Feature Class,57,none,none,none,RU 
Governance,Docs-Nodes,feature-weight-vote.json,Projects/Governance/Schemas/Docs-Nodes/F/Feature/Feature-Weight-Vote/feature-weight-vote.json,Feature Weight Vote,74,none,none,none,RU 
Governance,Docs-Nodes,feature.json,Projects/Governance/Schemas/Docs-Nodes/F/Feature/Feature/feature.json,Feature,117,none,none,none,RU 
Governance,Docs-Nodes,feature-claims-folder.json,Projects/Governance/Schemas/Docs-Nodes/F/Feature/Feature-Claims-Folder/feature-claims-folder.json,Feature Claims Folder,33,none,none,none,RU 
Governance,Docs-Nodes,feature-claim-vote.json,Projects/Governance/Schemas/Docs-Nodes/F/Feature/Feature-Claim-Vote/feature-claim-vote.json,Feature Claim Vote,70,none,none,none,RU 
Governance,Docs-Nodes,features.json,Projects/Governance/Schemas/Docs-Nodes/F/Features/Features/features.json,Features,72,none,none,none,RU 
Governance,Docs-Nodes,delegate-power-switch.json,Projects/Governance/Schemas/Docs-Nodes/D/Delegate/Delegate-Power-Switch/delegate-power-switch.json,Delegate Power Switch,75,none,none,none,RU 
Governance,Docs-Nodes,delegation-program.json,Projects/Governance/Schemas/Docs-Nodes/D/Delegation/Delegation-Program/delegation-program.json,Delegation Program,126,none,none,none,RU 
Governance,Docs-Nodes,position.json,Projects/Governance/Schemas/Docs-Nodes/P/Position/Position/position.json,Position,84,none,none,none,
Governance,Docs-Nodes,position-weight-vote.json,Projects/Governance/Schemas/Docs-Nodes/P/Position/Position-Weight-Vote/position-weight-vote.json,Position Weight Vote,74,none,none,none,RU 
Governance,Docs-Nodes,position-class.json,Projects/Governance/Schemas/Docs-Nodes/P/Position/Position-Class/position-class.json,Position Class,56,none,none,none,RU 
Governance,Docs-Nodes,position-claims-folder.json,Projects/Governance/Schemas/Docs-Nodes/P/Position/Position-Claims-Folder/position-claims-folder.json,Position Claims Folder,33,none,none,none,RU 
Governance,Docs-Nodes,position-contribution-claim.json,Projects/Governance/Schemas/Docs-Nodes/P/Position/Position-Contribution-Claim/position-contribution-claim.json,Position Contribution Claim,48,none,none,none,RU 
Governance,Docs-Nodes,position-claim-vote.json,Projects/Governance/Schemas/Docs-Nodes/P/Position/Position-Claim-Vote/position-claim-vote.json,Position Claim Vote,68,none,none,none,RU 
Governance,Docs-Nodes,positions.json,Projects/Governance/Schemas/Docs-Nodes/P/Positions/Positions/positions.json,Positions,133,none,none,none,ES RU 
Governance,Docs-Nodes,pools.json,Projects/Governance/Schemas/Docs-Nodes/P/Pools/Pools/pools.json,Pools,305,none,none,none,RU 
Governance,Docs-Nodes,profile-constructor.json,Projects/Governance/Schemas/Docs-Nodes/P/Profile/Profile-Constructor/profile-constructor.json,Profile Constructor,40,none,none,none,
Governance,Docs-Nodes,pool-class.json,Projects/Governance/Schemas/Docs-Nodes/P/Pool/Pool-Class/pool-class.json,Pool Class,50,none,none,none,RU 
Governance,Docs-Nodes,pool-weight-vote.json,Projects/Governance/Schemas/Docs-Nodes/P/Pool/Pool-Weight-Vote/pool-weight-vote.json,Pool Weight Vote,60,none,none,none,
Governance,Docs-Nodes,pool.json,Projects/Governance/Schemas/Docs-Nodes/P/Pool/Pool/pool.json,Pool,294,none,none,none,RU 
Governance,Docs-Nodes,mentorship-program.json,Projects/Governance/Schemas/Docs-Nodes/M/Mentorship/Mentorship-Program/mentorship-program.json,Mentorship Program,138,none,none,none,RU 
Governance,Docs-Nodes,community-building-programs.json,Projects/Governance/Schemas/Docs-Nodes/C/Community/Community-Building-Programs/community-building-programs.json,Community Building Programs,464,none,none,none,DE RU 
Governance,Docs-Nodes,community-buidling-programs.json,Projects/Governance/Schemas/Docs-Nodes/C/community-buidling-programs/community-buidling-programs/community-buidling-programs.json,community-buidling-programs,17,none,none,none,
Governance,Docs-Nodes,community-building-programs.json,Projects/Governance/Schemas/Docs-Nodes/C/community-building-programs/community-building-programs/community-building-programs.json,community-building-programs,17,none,none,none,
Governance,Docs-Nodes,claims-program.json,Projects/Governance/Schemas/Docs-Nodes/C/Claims/Claims-Program/claims-program.json,Claims Program,361,none,none,none,RU 
Governance,Docs-Nodes,claim-votes-switch.json,Projects/Governance/Schemas/Docs-Nodes/C/Claim/Claim-Votes-Switch/claim-votes-switch.json,Claim Votes Switch,265,none,none,none,RU 
Governance,Docs-Nodes,signing-account.json,Projects/Governance/Schemas/Docs-Nodes/S/Signing/Signing-Account/signing-account.json,Signing Account,36,none,none,none,
Governance,Docs-Nodes,support-program.json,Projects/Governance/Schemas/Docs-Nodes/S/Support/Support-Program/support-program.json,Support Program,256,none,none,none,RU 
Governance,Docs-Nodes,staking-program.json,Projects/Governance/Schemas/Docs-Nodes/S/Staking/Staking-Program/staking-program.json,Staking Program,260,none,none,none,RU 
Governance,Docs-Nodes,social-trading-bot-reference.json,Projects/Governance/Schemas/Docs-Nodes/S/Social/Social-Trading-Bot-Reference/social-trading-bot-reference.json,Social Trading Bot Reference,77,none,none,none,
Governance,Docs-Nodes,task-server-app-reference.json,Projects/Governance/Schemas/Docs-Nodes/T/Task/Task-Server-App-Reference/task-server-app-reference.json,Task Server App Reference,51,none,none,none,
Governance,Docs-Nodes,tokens-awarded.json,Projects/Governance/Schemas/Docs-Nodes/T/Tokens/Tokens-Awarded/tokens-awarded.json,Tokens Awarded,144,none,none,none,ES RU 
Governance,Docs-Nodes,tokens-mined.json,Projects/Governance/Schemas/Docs-Nodes/T/Tokens/Tokens-Mined/tokens-mined.json,Tokens Mined,31,none,none,none,RU 
Governance,Docs-Nodes,tokens-bonus.json,Projects/Governance/Schemas/Docs-Nodes/T/Tokens/Tokens-Bonus/tokens-bonus.json,Tokens Bonus,192,none,none,none,RU 
Governance,Docs-Nodes,token-power-switch.json,Projects/Governance/Schemas/Docs-Nodes/T/Token/Token-Power-Switch/token-power-switch.json,Token Power Switch,82,none,none,none,RU 
Governance,Docs-Nodes,votes-distribution.json,Projects/Governance/Schemas/Docs-Nodes/V/Votes/Votes-Distribution/votes-distribution.json,Voting Program,48,none,none,none,
Governance,Docs-Nodes,votes-and-claims-programs.json,Projects/Governance/Schemas/Docs-Nodes/V/Votes/Votes-And-Claims-Programs/votes-and-claims-programs.json,Votes And Claims Programs,43,none,none,none,RU 
Governance,Docs-Nodes,votes-switch.json,Projects/Governance/Schemas/Docs-Nodes/V/Votes/Votes-Switch/votes-switch.json,Votes Switch,52,none,none,none,RU 
Governance,Docs-Nodes,voting-program.json,Projects/Governance/Schemas/Docs-Nodes/V/Voting/Voting-Program/voting-program.json,Voting Program,262,none,none,none,RU 
Governance,Docs-Nodes,referral-program.json,Projects/Governance/Schemas/Docs-Nodes/R/Referral/Referral-Program/referral-program.json,Referral Program,180,none,none,none,RU 
Governance,Docs-Nodes,onboarding-programs.json,Projects/Governance/Schemas/Docs-Nodes/O/Onboarding/Onboarding-Programs/onboarding-programs.json,Onboarding Programs,126,none,none,none,RU 
Governance,Docs-Nodes,user-profile.json,Projects/Governance/Schemas/Docs-Nodes/U/User/User-Profile/user-profile.json,User Profile,163,none,none,none,TR 
Governance,Docs-Nodes,user-delegate.json,Projects/Governance/Schemas/Docs-Nodes/U/User/User-Delegate/user-delegate.json,User Delegate,217,none,none,none,RU 
Governance,Docs-Nodes,user-profile-votes-switch.json,Projects/Governance/Schemas/Docs-Nodes/U/User/User-Profile-Votes-Switch/user-profile-votes-switch.json,User Profile Votes Switch,77,none,none,none,RU 
Governance,Docs-Nodes,user-mentor.json,Projects/Governance/Schemas/Docs-Nodes/U/User/User-Mentor/user-mentor.json,User Mentor,66,none,none,none,RU 
Governance,Docs-Nodes,user-profile-vote.json,Projects/Governance/Schemas/Docs-Nodes/U/User/User-Profile-Vote/user-profile-vote.json,User Profile Vote,156,none,none,none,RU 
Governance,Docs-Nodes,user-supporter.json,Projects/Governance/Schemas/Docs-Nodes/U/User/User-Supporter/user-supporter.json,User Supporter,66,none,none,none,RU 
Governance,Docs-Nodes,user-referrer.json,Projects/Governance/Schemas/Docs-Nodes/U/User/User-Referrer/user-referrer.json,User Referrer,66,none,none,none,RU 
Governance,Docs-Nodes,airdrop-program.json,Projects/Governance/Schemas/Docs-Nodes/A/Airdrop/Airdrop-Program/airdrop-program.json,Airdrop Program,119,none,none,none,RU 
Governance,Docs-Nodes,asset-contribution-claim.json,Projects/Governance/Schemas/Docs-Nodes/A/Asset/Asset-Contribution-Claim/asset-contribution-claim.json,Asset Contribution Claim,53,none,none,none,RU 
Governance,Docs-Nodes,asset-claim-vote.json,Projects/Governance/Schemas/Docs-Nodes/A/Asset/Asset-Claim-Vote/asset-claim-vote.json,Asset Claim Vote,68,none,none,none,ES RU 
Governance,Docs-Nodes,asset.json,Projects/Governance/Schemas/Docs-Nodes/A/Asset/Asset/asset.json,Asset,131,none,none,none,RU 
